Zone,Period,Regime,Sector,Ann_Return,Index_Return,Alpha,Max_Drawdown
US,P2 (2013-2019),DEFLATION,XLV,-0.151411227081946,-0.008674791577379368,-0.1427364355045666,-0.15441445287919356
US,P2 (2013-2019),DEFLATION,XLI,0.15103490665457356,-0.008674791577379368,0.1597096982319529,-0.1799996736629066
US,P2 (2013-2019),DEFLATION,DBC,-0.15733983044911035,-0.008674791577379368,-0.148665038871731,-0.47410357252713453
US,P3 (2020-2022),GOLDILOCKS,XLK,0.4352841151518534,0.27924910840173783,0.15603500675011556,-0.12693782449730365
US,P3 (2020-2022),GOLDILOCKS,XLY,0.336411080364217,0.27924910840173783,0.057161971962479186,-0.0945435560830215
US,P3 (2020-2022),GOLDILOCKS,XLF,0.2603542772340743,0.27924910840173783,-0.01889483116766355,-0.26478253039670807
US,P3 (2020-2022),GOLDILOCKS,XLE,0.018484667195913396,0.27924910840173783,-0.2607644412058244,-0.5208572933930594
US,P3 (2020-2022),GOLDILOCKS,XLB,0.27563746798482264,0.27924910840173783,-0.003611640416915196,-0.11104445514133061
US,P3 (2020-2022),GOLDILOCKS,XLRE,0.24855369086236825,0.27924910840173783,-0.03069541753936958,-0.18329809548575052
US,P3 (2020-2022),GOLDILOCKS,XLC,0.23432575957365212,0.27924910840173783,-0.04492334882808571,-0.14287085130014374
US,P3 (2020-2022),GOLDILOCKS,XLU,0.2711921054771144,0.27924910840173783,-0.008057002924623413,-0.20825939926007364
US,P3 (2020-2022),GOLDILOCKS,XLV,0.18440970842923968,0.27924910840173783,-0.09483939997249816,-0.07428632618215301
US,P3 (2020-2022),GOLDILOCKS,XLI,0.2602798219164338,0.27924910840173783,-0.01896928648530405,-0.2144852948861475
US,P3 (2020-2022),GOLDILOCKS,DBC,0.12055796607365088,0.27924910840173783,-0.15869114232808695,-0.2723902742303959
US,P3 (2020-2022),REFLATION,XLK,0.15035179789639097,0.17237448509872566,-0.02202268720233469,-0.20568575246318185
US,P3 (2020-2022),REFLATION,XLY,0.11006221846710962,0.17237448509872566,-0.06231226663161604,-0.3105081088839653
US,P3 (2020-2022),REFLATION,XLF,0.3020181942665998,0.17237448509872566,0.12964370916787415,-0.141703182069707
US,P3 (2020-2022),REFLATION,XLE,0.620631442707597,0.17237448509872566,0.4482569576088713,-0.136845528925029
US,P3 (2020-2022),REFLATION,XLB,0.2487001571134084,0.17237448509872566,0.07632567201468274,-0.10012646986322045
US,P3 (2020-2022),REFLATION,XLRE,0.321093106619525,0.17237448509872566,0.14871862152079934,-0.21904093784364284
US,P3 (2020-2022),REFLATION,XLC,0.13918587283698336,0.17237448509872566,-0.0331886122617423,-0.3798539428007164
US,P3 (2020-2022),REFLATION,XLU,0.19128048225314426,0.17237448509872566,0.018905997154418597,-0.08954744453108779
US,P3 (2020-2022),REFLATION,XLV,0.23563480555396576,0.17237448509872566,0.0632603204552401,-0.0806110087245502
US,P3 (2020-2022),REFLATION,XLI,0.17560799209540873,0.17237448509872566,0.0032335069966830665,-0.06987598366096891
US,P3 (2020-2022),REFLATION,DBC,0.4971173147114628,0.17237448509872566,0.32474282961273715,-0.10014720182953497
US,P3 (2020-2022),STAGFLATION,XLK,-0.14977391923857694,-0.12844294840928747,-0.021330970829289475,-0.26141919087374377
US,P3 (2020-2022),STAGFLATION,XLY,-0.31902313638246377,-0.12844294840928747,-0.1905801879731763,-0.31563742196573674
US,P3 (2020-2022),STAGFLATION,XLF,-0.06659936296698822,-0.12844294840928747,0.061843585442299245,-0.23610684710344237
US,P3 (2020-2022),STAGFLATION,XLE,0.43950198963723425,-0.12844294840928747,0.5679449380465217,-0.26043729288328954
US,P3 (2020-2022),STAGFLATION,XLB,-0.07638597841135068,-0.12844294840928747,0.05205696999793678,-0.2471635505107931
US,P3 (2020-2022),STAGFLATION,XLRE,-0.261891636457255,-0.12844294840928747,-0.13344868804796753,-0.3211134456673145
US,P3 (2020-2022),STAGFLATION,XLC,-0.4049058866395751,-0.12844294840928747,-0.27646293823028767,-0.36755496637038215
US,P3 (2020-2022),STAGFLATION,XLU,0.016211411359104894,-0.12844294840928747,0.14465435976839236,-0.2071596591811473
US,P3 (2020-2022),STAGFLATION,XLV,0.01949732381013259,-0.12844294840928747,0.14794027221942005,-0.14535208930032822
US,P3 (2020-2022),STAGFLATION,XLI,0.03604324540551408,-0.12844294840928747,0.16448619381480156,-0.19060917704580177
US,P3 (2020-2022),STAGFLATION,DBC,0.1761996468243361,-0.12844294840928747,0.3046425952336236,-0.23190307207668076
US,P3 (2020-2022),DEFLATION,XLK,-0.002569289047034351,-0.2783710453680651,0.27580175632103077,-0.22087833930976028
US,P3 (2020-2022),DEFLATION,XLY,-0.03610668918964349,-0.2783710453680651,0.24226435617842162,-0.25198886090872147
US,P3 (2020-2022),DEFLATION,XLF,-0.6953712813369587,-0.2783710453680651,-0.4170002359688936,-0.34834434449438045
US,P3 (2020-2022),DEFLATION,XLE,-0.5380133444530921,-0.2783710453680651,-0.259642299085027,-0.47481374131194665
US,P3 (2020-2022),DEFLATION,XLB,-0.08716397964407466,-0.2783710453680651,0.19120706572399046,-0.29755748665416676
US,P3 (2020-2022),DEFLATION,XLRE,-0.543004175227501,-0.2783710453680651,-0.2646331298594359,-0.3451422307670987
US,P3 (2020-2022),DEFLATION,XLC,-0.043747152693354385,-0.2783710453680651,0.23462389267471073,-0.20811175641065835
US,P3 (2020-2022),DEFLATION,XLU,-0.6549551650941311,-0.2783710453680651,-0.376584119726066,-0.3292963733059254
US,P3 (2020-2022),DEFLATION,XLV,-0.07966587486050387,-0.2783710453680651,0.19870517050756126,-0.23229047651919554
US,P3 (2020-2022),DEFLATION,XLI,-0.504481876815591,-0.2783710453680651,-0.22611083144752586,-0.33975493394686396
US,P3 (2020-2022),DEFLATION,DBC,-0.7913820953948683,-0.2783710453680651,-0.5130110500268031,-0.247311825422584
US,P4 (2023-2026),GOLDILOCKS,XLK,0.2905435766588459,0.2177863550517234,0.0727572216071225,-0.16972400825351291
US,P4 (2023-2026),GOLDILOCKS,XLY,0.25654896077878014,0.2177863550517234,0.038762605727056754,-0.1286193360181168
US,P4 (2023-2026),GOLDILOCKS,XLF,0.21928056088303458,0.2177863550517234,0.001494205831311185,-0.15827536888736068
US,P4 (2023-2026),GOLDILOCKS,XLE,0.10659611747806684,0.2177863550517234,-0.11119023757365655,-0.14819381690021122
US,P4 (2023-2026),GOLDILOCKS,XLB,0.11241726134051608,0.2177863550517234,-0.10536909371120731,-0.14346149566004915
US,P4 (2023-2026),GOLDILOCKS,XLRE,0.09375455057602114,0.2177863550517234,-0.12403180447570225,-0.16669561288311296
US,P4 (2023-2026),GOLDILOCKS,XLC,0.2978958167982626,0.2177863550517234,0.08010946174653921,-0.10742559816137233
US,P4 (2023-2026),GOLDILOCKS,XLU,0.05317710920386472,0.2177863550517234,-0.1646092458478587,-0.13439730223288657
US,P4 (2023-2026),GOLDILOCKS,XLV,0.14528932527667676,0.2177863550517234,-0.07249702977504663,-0.17109005503771635
US,P4 (2023-2026),GOLDILOCKS,XLI,0.20741525453371928,0.2177863550517234,-0.010371100518004106,-0.08359580054371461
US,P4 (2023-2026),GOLDILOCKS,DBC,0.06568000462107672,0.2177863550517234,-0.1521063504306467,-0.13822074940909618
US,P4 (2023-2026),REFLATION,XLK,0.10750501078191371,0.01514401602070251,0.09236099476121121,-0.09113443164306682
US,P4 (2023-2026),REFLATION,XLY,-0.18793828292413453,0.01514401602070251,-0.20308229894483704,-0.10200599235573439
US,P4 (2023-2026),REFLATION,XLF,-0.1858805559980922,0.01514401602070251,-0.2010245720187947,-0.12090181136667567
US,P4 (2023-2026),REFLATION,XLE,0.555444461835097,0.01514401602070251,0.5403004458143945,-0.10176573497868883
US,P4 (2023-2026),REFLATION,XLB,0.058740499952735316,0.01514401602070251,0.043596483932032803,-0.11380211169505026
US,P4 (2023-2026),REFLATION,XLRE,0.0006654438939680028,0.01514401602070251,-0.014478572126734509,-0.18613946636757706
US,P4 (2023-2026),REFLATION,XLC,0.1989755960113321,0.01514401602070251,0.1838315799906296,-0.05977538603937787
US,P4 (2023-2026),REFLATION,XLU,0.37479102565270156,0.01514401602070251,0.359647009631999,-0.17353703386820712
US,P4 (2023-2026),REFLATION,XLV,-0.14088916135371063,0.01514401602070251,-0.15603317737441313,-0.08152308244308648
US,P4 (2023-2026),REFLATION,XLI,0.16630934408077422,0.01514401602070251,0.1511653280600717,-0.07965344039220804
US,P4 (2023-2026),REFLATION,DBC,0.435741215576924,0.01514401602070251,0.4205971995562215,-0.06956515314652977
US,P4 (2023-2026),STAGFLATION,XLK,0.19870542018790485,0.029990499889101338,0.16871492029880353,-0.1768720337629133
US,P4 (2023-2026),STAGFLATION,XLY,0.27912152219266756,0.029990499889101338,0.2491310223035662,-0.1436480498786471
US,P4 (2023-2026),STAGFLATION,XLF,0.21776348644751722,0.029990499889101338,0.1877729865584159,-0.1290899369064514
US,P4 (2023-2026),STAGFLATION,XLE,-0.11452674915722015,0.029990499889101338,-0.1445172490463215,-0.18793161511193526
US,P4 (2023-2026),STAGFLATION,XLB,0.17260367300539542,0.029990499889101338,0.14261317311629407,-0.1464199429221631
US,P4 (2023-2026),STAGFLATION,XLRE,0.24084997272805111,0.029990499889101338,0.2108594728389498,-0.17085221888180538
US,P4 (2023-2026),STAGFLATION,XLC,0.1655633179812379,0.029990499889101338,0.13557281809213656,-0.13818289590877045
US,P4 (2023-2026),STAGFLATION,XLU,0.1886588811012214,0.029990499889101338,0.15866838121212007,-0.16589871111844173
US,P4 (2023-2026),STAGFLATION,XLV,-0.430098146297125,0.029990499889101338,-0.46008864618622636,-0.09908238712630069
US,P4 (2023-2026),STAGFLATION,XLI,-0.04760088157405546,0.029990499889101338,-0.0775913814631568,-0.13435952615521224
US,P4 (2023-2026),STAGFLATION,DBC,-0.13267842484867534,0.029990499889101338,-0.16266892473777667,-0.11200321382765675
US,P4 (2023-2026),DEFLATION,XLK,1.3627411619986698,0.45081633883954525,0.9119248231591246,-0.01357269701330332
US,P4 (2023-2026),DEFLATION,XLY,0.5753685626355178,0.45081633883954525,0.12455222379597258,-0.019262240463003327
US,P4 (2023-2026),DEFLATION,XLF,-0.6984054128270789,0.45081633883954525,-1.149221751666624,-0.059216749033465306
US,P4 (2023-2026),DEFLATION,XLE,-1.0858362934631525,0.45081633883954525,-1.5366526323026977,-0.06849805910991932
US,P4 (2023-2026),DEFLATION,XLB,-0.355794762370362,0.45081633883954525,-0.8066111012099073,-0.03649351771564917
US,P4 (2023-2026),DEFLATION,XLRE,-0.0824063212307836,0.45081633883954525,-0.5332226600703288,-0.022923745480276047
US,P4 (2023-2026),DEFLATION,XLC,1.0733385571534597,0.45081633883954525,0.6225222183139145,-0.009542728278309156
US,P4 (2023-2026),DEFLATION,XLU,0.7260080892042176,0.45081633883954525,0.2751917503646723,-0.009612763716121171
US,P4 (2023-2026),DEFLATION,XLV,-0.47555322598828825,0.45081633883954525,-0.9263695648278335,-0.055456675607704266
US,P4 (2023-2026),DEFLATION,XLI,0.26082022741998995,0.45081633883954525,-0.1899961114195553,-0.02824706085856546
US,P4 (2023-2026),DEFLATION,DBC,-0.32886143805388734,0.45081633883954525,-0.7796777768934327,-0.04182510975722238
EU,P1 (2005-2012),GOLDILOCKS,EXV3.DE,0.2773423646720657,0.17835685088745376,0.09898551378461193,-0.16956156041816028
EU,P1 (2005-2012),GOLDILOCKS,EXV8.DE,0.31525622661958697,0.17835685088745376,0.1368993757321332,-0.2348708517614132
EU,P1 (2005-2012),GOLDILOCKS,EXV1.DE,0.17051444489249948,0.17835685088745376,-0.007842405994954282,-0.4334160495442183
EU,P1 (2005-2012),GOLDILOCKS,EXV5.DE,0.2680037078104484,0.17835685088745376,0.08964685692299465,-0.20825234791429598
EU,P1 (2005-2012),GOLDILOCKS,EXV6.DE,0.2418679752360616,0.17835685088745376,0.06351112434860784,-0.36843708868907393
EU,P1 (2005-2012),GOLDILOCKS,EXV4.DE,0.203734318471092,0.17835685088745376,0.025377467583638236,-0.061626881390915024
EU,P1 (2005-2012),GOLDILOCKS,EXV2.DE,0.05058957995540378,0.17835685088745376,-0.12776727093204998,-0.23160770992059834
EU,P1 (2005-2012),GOLDILOCKS,EXW1.DE,0.14723366751314032,0.17835685088745376,-0.03112318337431344,-0.22325752605417556
EU,P1 (2005-2012),GOLDILOCKS,EXI5.DE,0.2648914791101827,0.17835685088745376,0.08653462822272892,-0.14240976514681153
EU,P1 (2005-2012),GOLDILOCKS,EXV9.DE,0.2074347436928823,0.17835685088745376,0.02907789280542855,-0.15119557198912006
EU,P1 (2005-2012),GOLDILOCKS,EXV7.DE,0.29575559161573217,0.17835685088745376,0.11739874072827841,-0.11497376230212494
EU,P1 (2005-2012),GOLDILOCKS,SXRS.DE,0.0,0.17835685088745376,-0.17835685088745376,
EU,P1 (2005-2012),STAGFLATION,EXV3.DE,-0.22932801155510876,-0.30613660541666315,0.07680859386155439,-0.5500534914306673
EU,P1 (2005-2012),STAGFLATION,EXV8.DE,-0.29335998049150613,-0.30613660541666315,0.01277662492515702,-0.5795514715116786
EU,P1 (2005-2012),STAGFLATION,EXV1.DE,-0.4611165142646839,-0.30613660541666315,-0.15497990884802076,-0.7707714037427459
EU,P1 (2005-2012),STAGFLATION,EXV5.DE,-0.09960122928553179,-0.30613660541666315,0.20653537613113138,-0.6218918604747007
EU,P1 (2005-2012),STAGFLATION,EXV6.DE,-0.16604352398803202,-0.30613660541666315,0.14009308142863114,-0.7435745595045952
EU,P1 (2005-2012),STAGFLATION,EXV4.DE,-0.08690794885907177,-0.30613660541666315,0.21922865655759138,-0.3362961241126875
EU,P1 (2005-2012),STAGFLATION,EXV2.DE,-0.18626210918100788,-0.30613660541666315,0.11987449623565527,-0.4632800541753222
EU,P1 (2005-2012),STAGFLATION,EXW1.DE,-0.32102592903835797,-0.30613660541666315,-0.014889323621694817,-0.5729894082003959
EU,P1 (2005-2012),STAGFLATION,EXI5.DE,-0.3185848281145438,-0.30613660541666315,-0.012448222697880651,-0.6539524416047202
EU,P1 (2005-2012),STAGFLATION,EXV9.DE,-0.20466616489938375,-0.30613660541666315,0.10147044051727941,-0.4987323659096235
EU,P1 (2005-2012),STAGFLATION,EXV7.DE,-0.22008314760368922,-0.30613660541666315,0.08605345781297394,-0.4891711741929784
EU,P1 (2005-2012),STAGFLATION,SXRS.DE,0.0,-0.30613660541666315,0.30613660541666315,
EU,P1 (2005-2012),DEFLATION,EXV3.DE,-0.08244074471450255,0.006477198416139466,-0.08891794313064201,-0.1929743181888333
EU,P1 (2005-2012),DEFLATION,EXV8.DE,-0.0670475042598517,0.006477198416139466,-0.07352470267599116,-0.24164982316553188
EU,P1 (2005-2012),DEFLATION,EXV1.DE,0.13899773237183027,0.006477198416139466,0.1325205339556908,-0.4688580683588922
EU,P1 (2005-2012),DEFLATION,EXV5.DE,0.3281480585919258,0.006477198416139466,0.32167086017578633,-0.24621407219740554
EU,P1 (2005-2012),DEFLATION,EXV6.DE,0.041699093637258475,0.006477198416139466,0.03522189522111901,-0.347414589796534
EU,P1 (2005-2012),DEFLATION,EXV4.DE,0.03808444835611977,0.006477198416139466,0.031607249939980306,-0.08475921462973347
EU,P1 (2005-2012),DEFLATION,EXV2.DE,-0.10233094287883579,0.006477198416139466,-0.10880814129497525,-0.16541924684138745
EU,P1 (2005-2012),DEFLATION,EXW1.DE,0.11034791640558755,0.006477198416139466,0.1038707179894481,-0.26112007488526756
EU,P1 (2005-2012),DEFLATION,EXI5.DE,0.12673524650959894,0.006477198416139466,0.12025804809345948,-0.19124482906491136
EU,P1 (2005-2012),DEFLATION,EXV9.DE,0.14205630096950295,0.006477198416139466,0.13557910255336347,-0.1430684701730181
EU,P1 (2005-2012),DEFLATION,EXV7.DE,0.30952418061541165,0.006477198416139466,0.3030469821992722,-0.11422490366459252
EU,P1 (2005-2012),DEFLATION,SXRS.DE,0.0,0.006477198416139466,-0.006477198416139466,
EU,P2 (2013-2019),GOLDILOCKS,EXV3.DE,0.18180756748458657,0.14312811476759643,0.03867945271699014,-0.10438981193988486
EU,P2 (2013-2019),GOLDILOCKS,EXV8.DE,0.17147496014723676,0.14312811476759643,0.02834684537964033,-0.12921798964718667
EU,P2 (2013-2019),GOLDILOCKS,EXV1.DE,0.1800463504493134,0.14312811476759643,0.03691823568171698,-0.3918722754714061
EU,P2 (2013-2019),GOLDILOCKS,EXV5.DE,0.18679677786590765,0.14312811476759643,0.04366866309831122,-0.3283902779026533
EU,P2 (2013-2019),GOLDILOCKS,EXV6.DE,0.1137264355795534,0.14312811476759643,-0.029401679188043026,-0.31012117278482726
EU,P2 (2013-2019),GOLDILOCKS,EXV4.DE,0.15792904319682732,0.14312811476759643,0.014800928429230892,-0.21854709992684804
EU,P2 (2013-2019),GOLDILOCKS,EXV2.DE,0.12202133776623358,0.14312811476759643,-0.021106777001362848,-0.3092561526128127
EU,P2 (2013-2019),GOLDILOCKS,EXW1.DE,0.17166241449292982,0.14312811476759643,0.02853429972533339,-0.17734176381947991
EU,P2 (2013-2019),GOLDILOCKS,EXI5.DE,0.09901040812150508,0.14312811476759643,-0.044117706646091354,-0.18512893573035397
EU,P2 (2013-2019),GOLDILOCKS,EXV9.DE,0.16755170059523225,0.14312811476759643,0.02442358582763582,-0.1790212038757119
EU,P2 (2013-2019),GOLDILOCKS,EXV7.DE,0.15607204202594405,0.14312811476759643,0.012943927258347615,-0.17656218401064125
EU,P2 (2013-2019),GOLDILOCKS,SXRS.DE,0.018403950910177533,0.14312811476759643,-0.1247241638574189,-0.11747370268169202
